date,net,cash,holdings,cost_basis,starting_cash,margin,mtm,realized,pnls,liquid_value,commissions,charges,day_pnl,gross_leverage,net_leverage,gross_exposure,net_exposure,long_exposure,short_exposure,longs_count,shorts_count,algo_returns,algo_cum_returns,algo_volatility,drawdown,sharpe,strategy_vol,benchmark,benchmark_returns,alpha,beta
2018-02-05 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,1024759.2847,-0.0044,,
2018-02-06 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,1008425.6335,-0.0159,,
2018-02-07 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,1002592.8713,-0.0058,,
2018-02-08 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,1014076.2716,0.0115,,
2018-02-09 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,1003292.6110,-0.0106,,
2018-02-12 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,1009839.4912,0.0065,,
2018-02-14 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,1002621.6277,-0.0071,,
2018-02-15 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,1011238.9707,0.0086,,
2018-02-16 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,1001859.5824,-0.0093,,
2018-02-19 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,995734.4631,-0.0061,,
2018-02-20 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,992830.0639,-0.0029,,
2018-02-21 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,996424.6174,0.0036,,
2018-02-22 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,994761.5373,-0.0017,,
2018-02-23 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,1005760.8711,0.0111,,
2018-02-26 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,1013827.0493,0.0080,,
2018-02-27 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,1011368.3746,-0.0024,,
2018-02-28 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,1005319.9392,-0.0060,,
2018-03-01 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,1001677.4583,-0.0036,,
2018-03-05 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,992796.5147,-0.0089,,
2018-03-06 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,979980.7332,-0.0129,,
2018-03-07 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,974224.6548,-0.0059,,
2018-03-08 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,981202.8814,0.0072,,
2018-03-09 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,980575.0327,-0.0006,,
2018-03-12 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,999146.8926,0.0189,,
2018-03-13 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,999305.0530,0.0002,,
2018-03-14 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,998389.6400,-0.0009,,
2018-03-15 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,992312.4482,-0.0061,,
2018-03-16 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,979640.4488,-0.0128,,
2018-03-19 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,967553.1634,-0.0123,,
2018-03-20 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,971794.7366,0.0044,,
2018-03-21 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,973400.3039,0.0017,,
2018-03-22 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,968770.5189,-0.0048,,
2018-03-23 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,957282.3258,-0.0119,,
2018-03-26 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,972043.9590,0.0154,,
2018-03-27 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,,976141.7500,0.0042,,
2018-03-28 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,970169.9984,-0.0061,,
2018-04-02 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,979348.0918,0.0095,0.0,-0.0
2018-04-03 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,981974.5122,0.0027,0.0,-0.0
2018-04-04 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,970040.5945,-0.0122,0.0,-0.0
2018-04-05 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,989954.4211,0.0205,0.0,-0.0
2018-04-06 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,989312.1942,-0.0006,0.0,-0.0
2018-04-09 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,994334.9836,0.0051,0.0,-0.0
2018-04-10 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,997018.9169,0.0027,0.0,-0.0
2018-04-11 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,998236.2724,0.0012,0.0,0.0
2018-04-12 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1002080.0483,0.0039,0.0,-0.0
2018-04-13 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1004912.5565,0.0028,0.0,-0.0
2018-04-16 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1009417.7303,0.0045,0.0,-0.0
2018-04-17 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1011032.8830,0.0016,0.0,0.0
2018-04-18 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1009988.0661,-0.0010,0.0,-0.0
2018-04-19 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1009988.0661,0.0000,0.0,-0.0
2018-04-20 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1009988.0661,0.0000,0.0,-0.0
2018-04-23 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1009988.0661,0.0000,0.0,-0.0
2018-04-24 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1009988.0661,0.0000,0.0,-0.0
2018-04-25 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1012662.4139,0.0026,0.0,-0.0
2018-04-26 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1017551.0067,0.0048,0.0,0.0
2018-04-27 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1025137.9110,0.0075,0.0,-0.0
2018-04-30 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1029566.4010,0.0043,0.0,0.0
2018-05-02 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1027256.3013,-0.0022,0.0,0.0
2018-05-03 00:00:00+05:30,1000000.0000,1000000.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,1000000.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,,0.0000,1022751.1275,-0.0044,0.0,0.0
